,original_session_id_hash,session_id_hash,is_purchased-last,product_url_id_list-0,product_url_id_list-1,product_url_id_list-2,product_url_id_list-3,product_url_id_list-4,event_type_list-0,event_type_list-1,event_type_list-2,event_type_list-3,event_type_list-4,product_action_list-0,product_action_list-1,product_action_list-2,product_action_list-3,product_action_list-4,category_list-0,category_list-1,category_list-2,category_list-3,category_list-4,price_list-0,price_list-1,price_list-2,price_list-3,price_list-4,relative_price_list-0,relative_price_list-1,relative_price_list-2,relative_price_list-3,relative_price_list-4,add_product_id,add_nb_interactions,add_has_been_detailed,add_has_been_removed,add_has_been_searched,add_has_been_clicked,add_category_hash,add_price,add_relative_price,session_length,nb_unique_interactions,nb_queries
8738,8ed722304d0ca3bdac6862cb4d5b7e4bf45622d7828dad331d5649185e6fc8ff,60899,1,2,2.0,3.0,40.0,1770.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,6.0,6.0,0,0.0,0.0,1.0,3.0,0,0.0,0.0,5.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,-1.4949429035186768,40,3,1,0,0,1,1,5,0.001144321635365486,29,17,5.0
8739,8edef759e6760c7aafd50fc0801b80f9b57ebcfacca84c5655682dcea4300a22,60900,0,2,6.0,7402.0,685.0,19.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,0,0.0,0.0,5.0,0.0,0,0.0,0.0,6.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,-1.565448760986328,0.001144321635365486,60,4,1,0,0,1,5,6,-1.565448760986328,29,16,0.0
8740,8eed64b4b5c91320ccba6a55da7d7bfb89d605f91708c4dfcbbbf6eaec5a3c31,60901,0,2,32518.0,12.0,58.0,2.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,9724,3,1,0,0,1,5,4,-1.565448760986328,29,11,0.0
8741,8f1a46f28c09aa7cf9ea46077fd835a9ef258c8b1a73a9b4f026d9f87658792d,60902,0,12733,24899.0,5820.0,5820.0,40493.0,2,1.0,2.0,2.0,1.0,3,1.0,2.0,3.0,1.0,1,0.0,1.0,1.0,0.0,7,0.0,8.0,8.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,12733,4,1,0,0,1,1,7,0.001144321635365486,17,9,0.0
8742,8f29f0276a0b8ce7d7a587301750258e244e064f364d4e706a503a6b61290ac1,60903,0,9740,14709.0,10.0,65.0,5463.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,510,2,1,0,0,1,11,6,-0.6100054979324341,13,12,0.0
8743,8f32dae86d7f6daf448f346e8e128ab5529c84790ae929df510df310ac72c832,60904,0,200,1714.0,9267.0,30215.0,1714.0,1,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,0,0.0,9.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.001144321635365486,0.001144321635365486,-2.842440366744995,0.001144321635365486,0.001144321635365486,3430,2,1,0,0,1,9,6,-2.842440366744995,29,21,0.0
8744,8f4580b4536309e91c075130e326c3e8450af3149db82ff56e00ea58cd2428de,60905,1,2,2.0,3.0,5821.0,3.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,25,6,1,1,0,0,2,2,1.1504288911819458,20,7,1.0
8745,8f80c979e7cb7a948eecd4a1b51fe0ea73f6f01070f2159de04c70811e671f5b,60906,0,14489,3378.0,3378.0,3.0,245.0,1,2.0,2.0,1.0,1.0,1,2.0,3.0,1.0,1.0,0,14.0,14.0,0.0,0.0,0,4.0,4.0,0.0,0.0,0.001144321635365486,0.6677858829498291,0.6677858829498291,0.001144321635365486,0.001144321635365486,3378,4,1,0,0,1,14,4,0.6677858829498291,29,15,0.0
8746,8f9f8753f5c69e5e52575d9de884fdf1d6eca0f2404c5dc49fc07c85744b3a2f,60907,0,6114,26732.0,22224.0,30762.0,10754.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,16659,2,1,0,0,1,49,9,-1.1960878372192385,29,21,0.0
8747,8fb6c8f770c7ec347f5031472bb4a21de8ddc6b0c169542516519b8e0b3fad25,60908,0,5,5.0,2.0,392.0,5.0,2,2.0,1.0,1.0,2.0,4,4.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,240,3,1,0,0,1,4,2,0.8603140711784363,15,8,0.0
8748,8fcf92f9948450d811b0fb4936effdf5d407c13bb9da0243afebd7c313f14ed4,60909,0,2923,2923.0,5.0,2.0,587.0,2,2.0,2.0,1.0,1.0,2,3.0,4.0,1.0,1.0,23,23.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.319285124540329,0.319285124540329,0.001144321635365486,0.001144321635365486,0.001144321635365486,2923,4,1,0,0,1,23,1,0.319285124540329,29,14,0.0
8749,8ff11202ab9513d4a5e598689f3c442eb3d7f7c5a0aa56d73d0dc2d35a038be0,60910,0,5315,336.0,2127.0,336.0,15217.0,2,1.0,2.0,1.0,1.0,2,1.0,2.0,1.0,1.0,8,0.0,8.0,0.0,0.0,3,0.0,3.0,0.0,0.0,2.489870548248291,0.001144321635365486,2.489870548248291,0.001144321635365486,0.001144321635365486,2335,3,1,0,0,1,26,2,2.3300235271453857,29,16,0.0
8750,901d38180abe302be00887a25aa1064cfabc20b2712e0f58d1e63b61069b4033,60911,0,3878,2.0,3.0,3.0,3.0,2,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,27,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-1.4269895553588867,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3878,5,1,0,0,1,27,5,-1.4269895553588867,27,11,1.0
8751,903990c1899923b33edf1244419b0800843bb16311dc1cea83fa533cdbf347b7,60912,1,5,5.0,5.0,7.0,801.0,2,2.0,2.0,2.0,2.0,4,4.0,4.0,6.0,6.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,3.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.8603140711784363,801,7,1,0,0,1,4,3,0.8603140711784363,29,10,0.0
8752,903e554cb69f1ddce5e75bbf45fd1468c7a74f1dce655e7359cf4f49662cbf38,60913,0,11247,845.0,845.0,5317.0,15720.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1168,5,1,0,0,1,7,2,2.3113999366760254,29,15,0.0
8753,9048916f2493f69d4c4ca19aeb59ba449d49c79d4a9a3c10e2eed913469698e9,60914,0,2,71430.0,2.0,29221.0,5833.0,1,2.0,1.0,1.0,2.0,1,4.0,1.0,1.0,2.0,0,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,2.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.686232328414917,5833,4,1,0,0,1,13,2,1.686232328414917,29,17,0.0
8754,905834a9bbe7755516c2484c1cee3de01830d23c25b3fc73100556a13c4bb223,60915,0,77,2.0,58.0,12.0,2.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,124,4,1,0,0,1,1,1,0.001144321635365486,13,7,0.0
8755,906e41c300832345a561eb45be889cdde7254c5feaa2543adcb72ae014d114c1,60916,0,580,1137.0,885.0,885.0,1018.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,7911,3,1,0,0,1,10,2,-0.15017811954021454,29,19,0.0
8756,9080bcbaa77b421f1267f4967b67c12f41190d8e611ac7f7a759614d5e8c5c29,60917,1,9,9.0,15.0,21.0,600.0,2,2.0,2.0,1.0,2.0,4,4.0,6.0,1.0,6.0,0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,2.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.3113999366760254,600,7,1,0,0,1,7,2,2.3113999366760254,29,15,1.0
8757,90b680122128c9ced0dd085c1e4a64651405d3812f3405b7f00a619bcb645492,60918,1,12072,672.0,672.0,3.0,672.0,1,2.0,2.0,1.0,2.0,1,2.0,3.0,1.0,6.0,0,9.0,9.0,0.0,9.0,0,7.0,7.0,0.0,7.0,0.001144321635365486,-2.842440366744995,-2.842440366744995,0.001144321635365486,-2.842440366744995,672,5,1,0,0,1,9,7,-2.842440366744995,29,12,0.0
8758,90d44621ff18f8e6b6bb54aa30b7ade43c6f81d203b46ab600fd74d176be93c6,60919,0,906,12137.0,17591.0,9598.0,7779.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,1.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.1504288911819458,0.001144321635365486,130,2,1,0,0,1,2,1,1.1504288911819458,15,11,0.0
8759,910d39d00d11eacd1cfc2e93e1870fc21f44685a95bdaae8f01493d024bc5491,60920,0,2858,7928.0,61618.0,2858.0,29394.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,21.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.001144321635365486,2.9394919872283936,0.001144321635365486,0.001144321635365486,0.001144321635365486,2228,3,1,0,0,1,21,2,2.9394919872283936,29,19,0.0
8760,91232bd6093a5b754d53f1abed558e1e21a596aba3c922e861682b39e9680977,60921,1,2,2.0,3.0,563.0,21.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,6.0,1.0,0,0.0,0.0,13.0,0.0,0,0.0,0.0,2.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.686232328414917,0.001144321635365486,563,2,1,0,0,0,13,2,1.686232328414917,29,15,2.0
8761,912404cbb79e9185190d6336cef106d4478950efa48b4af8048cc9f1760602f1,60922,1,6799,2.0,3.0,6799.0,21.0,2,1.0,1.0,2.0,1.0,3,1.0,1.0,6.0,1.0,27,0.0,0.0,27.0,0.0,4,0.0,0.0,4.0,0.0,-1.4269895553588867,0.001144321635365486,0.001144321635365486,-1.4269895553588867,0.001144321635365486,6799,6,1,0,0,1,27,4,-1.4269895553588867,29,12,0.0
8762,91521492269def717aedfc4140c2bd3fd08b5b7c22f58834be4d438cea59b140,60923,0,578,282.0,36028.0,4902.0,871.0,2,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,8.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,4902,3,1,0,0,1,1,8,0.001144321635365486,26,13,0.0
8763,9183bd425cf81baf463b7f05d1561bf2615fdb3a52410eb50b54dcacdacb594b,60924,0,4920,2.0,22748.0,4.0,2.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-1.565448760986328,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2008,2,1,1,0,0,6,9,-3.0622828006744385,23,7,4.0
8764,919b9b4ddec0c6c9f9b921c9a3bf8b98a5543cdf1d6b17bea6bba50de524dbcd,60925,0,2319,871.0,15381.0,5.0,2.0,2,1.0,1.0,2.0,1.0,3,1.0,1.0,4.0,1.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.8603140711784363,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,148,6,1,0,0,1,4,3,0.8603140711784363,29,13,4.0
8765,91abd47b0e5f3bdfaf125b72c3d21a8ada8e2fbf7d66e393ef1be2aac185585a,60926,0,23685,36678.0,25340.0,6210.0,6210.0,1,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,0,0.0,6.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.001144321635365486,0.001144321635365486,-3.0622828006744385,0.001144321635365486,0.001144321635365486,2064,3,1,0,0,1,9,9,-2.842440366744995,29,20,0.0
8766,91c309e04a2d8ef1e2a7e9d342f34caf0ed733e8fc0aaf8d747c82e7eac398b3,60927,0,2,2.0,2.0,48393.0,2.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,18,4,1,0,0,1,2,1,1.1504288911819458,29,12,0.0
8767,91de0e92a94a226f2d20a213019db72523fc3a6c8e778cf0b6167b19817a9693,60928,0,1753,3912.0,1169.0,1169.0,3912.0,1,1.0,2.0,2.0,1.0,1,1.0,2.0,2.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,48,7,1,0,0,1,1,1,0.001144321635365486,29,10,0.0
8768,8b77420b348889efeb7382d7a1b806597b34101d95e2bfba0788cdc67c704672,8929,1,76118,762.0,76118.0,699.0,39291.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,2.0,1.0,0,5.0,0.0,5.0,0.0,0,7.0,0.0,7.0,0.0,0.001144321635365486,-1.565448760986328,0.001144321635365486,-1.565448760986328,0.001144321635365486,542,2,1,0,0,1,3,6,-1.4949429035186768,14,11,1.0
8769,8b908e7fbaf26a0607c6daa2831cae453b3b4bb10c28b0b7e0b26ef0d24beb7f,8930,1,503,45060.0,30430.0,503.0,191.0,1,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,0,0.0,3.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.001144321635365486,0.001144321635365486,-1.4949429035186768,0.001144321635365486,0.001144321635365486,2322,3,1,0,0,1,3,5,-1.4949429035186768,25,18,1.0
8770,8bc2b2ee0e4454e3eddb31f72b616723a9d18108fb932591ea4d4c0cdea5b707,8931,0,4795,28235.0,25549.0,10529.0,10529.0,2,1.0,2.0,2.0,2.0,2,1.0,2.0,2.0,3.0,6,0.0,6.0,6.0,6.0,6,0.0,6.0,6.0,6.0,-3.0622828006744385,0.001144321635365486,-3.0622828006744385,-3.0622828006744385,-3.0622828006744385,14922,4,1,0,0,1,6,7,-3.0622828006744385,23,13,0.0
8771,8c1d9b2dff9d0583e6ec4a93470bdf8889a0cc45b98480a441429c569c61250d,8932,1,3,2.0,3.0,112.0,10269.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,6.0,6.0,0,0.0,0.0,2.0,9.0,0,0.0,0.0,2.0,10.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.1504288911819458,-2.842440366744995,10269,3,1,0,0,1,9,10,-2.842440366744995,80,29,1.0
8772,8dac1301d6a6996624e2d62536cf16184be2b3e48cb94f2d9476302c67271313,8933,1,112317,2.0,3.0,21.0,404.0,2,1.0,1.0,1.0,2.0,4,1.0,1.0,1.0,6.0,0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,2.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.3113999366760254,404,2,1,0,0,0,7,2,2.3113999366760254,80,44,0.0
8773,8e4e00dca7b9e237327dedba6b4cb07f6bb1045d185268db47ec6bfe88c9ee95,8934,0,77,12.0,77.0,5.0,2.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2800,4,1,0,0,1,10,6,-0.15017811954021454,80,46,0.0
8774,8e8b1019599299384815d5ed1acb98e3a77dea7e5698540034239b9201abcce7,8935,0,59848,19336.0,42596.0,2369.0,6963.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,62.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.001144321635365486,-3.061143636703491,0.001144321635365486,0.001144321635365486,0.001144321635365486,641,2,1,0,0,1,11,6,-0.6100054979324341,67,56,0.0
8775,8ee91c73548a8b67cac915449df44dbe6e9fe91014026a30fc6587de238091e5,8936,1,1821,322.0,2.0,3.0,2.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.001144321635365486,1.1504288911819458,0.001144321635365486,0.001144321635365486,0.001144321635365486,322,5,1,0,0,1,2,5,1.1504288911819458,77,34,0.0
8776,8fdb8e5c4b292e5df5a31743472ef45a671d96f1e5e83f60264a680dab2cef02,8937,1,5,7.0,2757.0,2505.0,7656.0,2,2.0,2.0,2.0,2.0,4,6.0,6.0,6.0,6.0,0,0.0,27.0,28.0,27.0,0,0.0,6.0,1.0,7.0,0.001144321635365486,0.001144321635365486,-1.4269895553588867,2.304157495498657,-1.4269895553588867,2757,4,1,0,0,1,27,6,-1.4269895553588867,80,31,0.0
8777,914c85c5fae9b92a5f46963b66d9bb82923f27fdb23f54a45f56640510962006,8938,1,5,28.0,28322.0,4794.0,7.0,2,2.0,2.0,2.0,2.0,4,6.0,6.0,6.0,6.0,0,29.0,21.0,30.0,0.0,0,10.0,3.0,3.0,0.0,0.001144321635365486,-1.4949501752853394,2.9394919872283936,2.6308209896087646,0.001144321635365486,4794,3,1,0,0,1,30,3,2.6308209896087646,80,28,0.0
8778,948be022044da9c51312df7540f66d25718d142cb5229448c335df1e30a9b5ba,8939,1,3,4144.0,331.0,19037.0,21.0,1,2.0,2.0,2.0,1.0,1,6.0,6.0,6.0,1.0,0,9.0,2.0,9.0,0.0,0,8.0,1.0,9.0,0.0,0.001144321635365486,-2.842440366744995,1.1504288911819458,-2.842440366744995,0.001144321635365486,331,6,1,0,0,1,2,1,1.1504288911819458,80,45,0.0
8779,96d64ca1e009bf66418c7b10873416a5b92f5e632684fc88c8511d4426134e26,8940,0,32927,4959.0,2.0,4959.0,2.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,2.0,1.0,0,17.0,0.0,17.0,0.0,0,3.0,0.0,3.0,0.0,0.001144321635365486,2.677468061447144,0.001144321635365486,2.677468061447144,0.001144321635365486,4959,4,1,0,0,1,17,3,2.677468061447144,13,4,0.0
8780,96eb49a8fd1d42240ce1742e23d59b339e278f95da8ccb4a976dc358c03bb726,8941,0,879,7087.0,7087.0,3.0,8.0,1,2.0,2.0,1.0,1.0,1,2.0,3.0,1.0,1.0,0,5.0,5.0,0.0,0.0,0,7.0,7.0,0.0,0.0,0.001144321635365486,-1.565448760986328,-1.565448760986328,0.001144321635365486,0.001144321635365486,7087,2,1,0,0,1,5,7,-1.565448760986328,80,40,0.0
8781,9721e9b3dc266590950e79105c414fa7574227997aa87c2b3f3a59e899c9e360,8942,0,5751,264.0,112.0,135351.0,4.0,1,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,1.0,0,2.0,2.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.001144321635365486,1.1504288911819458,1.1504288911819458,0.001144321635365486,0.001144321635365486,250,3,1,0,0,1,48,3,0.248821958899498,18,12,3.0
8782,97d8d75064ca212b38010751a2e1df4dec36e64d5e4df57ecc4906bfe23a89ab,8943,0,282,793.0,10340.0,282.0,282.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1713,3,1,0,0,1,1,5,0.001144321635365486,42,23,3.0
8783,982b76087c5680667a996850b0de51005608ad28b49d0c1ae7d238d36aab1d3e,8944,0,46,4885.0,4885.0,165.0,14613.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,11940,2,1,0,0,1,6,7,-3.0622828006744385,53,25,0.0
8784,98712596ec19d6e790ae5c7ffa514407e89c7284be052decbc44a58e3efbe7ee,8945,1,312,2.0,6.0,688.0,8533.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,9,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-2.842440366744995,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,501,7,1,0,0,1,9,7,-2.842440366744995,73,30,0.0
8785,991b85e5696924cf75c2d71ca4411532af9a8283719f66a96f59372527919ea4,8946,0,12566,21105.0,22438.0,2355.0,22438.0,2,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,3,0.0,0.0,3.0,0.0,6,0.0,0.0,5.0,0.0,-1.4949429035186768,0.001144321635365486,0.001144321635365486,-1.4949429035186768,0.001144321635365486,397,3,1,0,0,1,3,5,-1.4949429035186768,49,28,0.0
8786,9938e1c24951a1f04aafe9e7317be0c12b138bcfe0cc79e9f15a39314e11e07a,8947,0,370,69.0,1190.0,6.0,33321.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,4004,6,1,0,0,1,10,3,-0.15017811954021454,80,38,1.0
8787,99864cb38a2dbfb00460de049ff980036abc1cad1322d4eda1021edaee4c9b6e,8948,0,30175,18969.0,36364.0,29159.0,7304.0,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1.0,2.0,0,5.0,0.0,0.0,5.0,0,5.0,0.0,0.0,5.0,0.001144321635365486,-1.565448760986328,0.001144321635365486,0.001144321635365486,-1.565448760986328,9549,5,1,0,0,1,5,9,-1.565448760986328,80,30,0.0
8788,9ae27d64c9aaf832454783e22b6336522790319c8bf43fbb07cb56d3cb987a73,8949,0,2,2772.0,2.0,19581.0,2784.0,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1.0,2.0,0,1.0,0.0,0.0,1.0,0,5.0,0.0,0.0,6.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2029,5,1,0,0,1,1,4,0.001144321635365486,80,32,0.0
8789,9b21b1d64fc30197a5ee1bb0ccabf2a0fdb0a732928b8c8878e5eadc86b11661,8950,0,1219,6719.0,17446.0,17446.0,35571.0,1,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,48.0,0,0.0,0.0,0.0,7.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.248821958899498,1122,3,1,0,0,1,9,6,-2.842440366744995,80,45,4.0
8790,9b3b40e34d264173c34c5cdcb169a9bc3e2d632a5fc9aba658b95c331a625ee7,8951,1,11,5.0,28.0,1469.0,7.0,2,2.0,2.0,2.0,2.0,4,4.0,6.0,6.0,6.0,0,0.0,29.0,17.0,0.0,0,0.0,10.0,1.0,0.0,0.001144321635365486,0.001144321635365486,-1.4949501752853394,2.677468061447144,0.001144321635365486,1469,4,1,0,0,1,17,1,2.677468061447144,80,28,2.0
8791,9b9389aacde015f3e6e11b1f1bf6f271a26d90461adc6b169857f7e9a133f5c6,8952,0,31559,6924.0,208.0,295.0,208.0,1,1.0,2.0,2.0,2.0,1,1.0,2.0,2.0,2.0,0,0.0,2.0,2.0,2.0,0,0.0,2.0,2.0,2.0,0.001144321635365486,0.001144321635365486,1.1504288911819458,1.1504288911819458,1.1504288911819458,295,3,1,0,0,1,2,2,1.1504288911819458,35,17,4.0
8792,9ca8092120d6b5374bc55fe8c9563cc526ed1a03eb3ebb34cd450ad287f59d4a,8953,0,3688,2.0,927.0,2283.0,13327.0,2,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,1,0.0,0.0,7.0,0.0,2,0.0,0.0,1.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.3113999366760254,0.001144321635365486,4560,2,1,0,0,1,3,4,-1.4949429035186768,80,51,0.0
8793,9cf91d38edc10f88d8d46157e5d91a459a8b6d58ddc03e483a2b02169e381b88,8954,0,12127,48070.0,22447.0,191.0,6.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-1.4949429035186768,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,6211,5,1,0,0,1,3,4,-1.4949429035186768,80,29,0.0
8794,9cfd9f3e9885ca2dc1e6d36c19486dd5efe213b11a417aea914f0dd1c6714f11,8955,1,9,9.0,9.0,10253.0,15.0,2,2.0,2.0,2.0,2.0,4,4.0,4.0,6.0,6.0,0,0.0,0.0,8.0,0.0,0,0.0,0.0,1.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.489870548248291,0.001144321635365486,10253,5,1,0,0,1,8,1,2.489870548248291,80,34,0.0
8795,9d413a65650ee806b287fe70c1e5ba7d1433c3a65c4fc7ca55883be201da8977,8956,1,5,2.0,3.0,21.0,792.0,2,1.0,1.0,1.0,2.0,4,1.0,1.0,1.0,6.0,0,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,3.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.3300235271453857,792,3,1,0,0,1,26,3,2.3300235271453857,80,18,0.0
8796,9e18ebd4b467ef91f716f6da9f01f7823488da639ead1429483aae40b81a0afe,8957,0,5,3.0,11868.0,445.0,5.0,2,1.0,1.0,2.0,2.0,4,1.0,1.0,2.0,4.0,0,0.0,0.0,22.0,0.0,0,0.0,0.0,3.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.9918329715728764,0.001144321635365486,445,7,1,0,0,1,22,3,2.9918329715728764,16,5,2.0
8797,9f57f74613d28e0a94ac6db01b9e25ec06246582c5282dcafe2a37b1fa0b1752,8958,0,2,5280.0,4.0,4.0,552.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,5.0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.001144321635365486,-1.565448760986328,0.001144321635365486,0.001144321635365486,0.001144321635365486,699,2,1,0,0,1,5,7,-1.565448760986328,80,47,5.0
8798,9f6cd835d81a9e6b2db841f6f21bd014352fb20b3e81ccfd2fdd791511daebb4,8959,0,3753,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,11,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,-0.6100054979324341,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3753,11,1,0,0,1,11,7,-0.6100054979324341,80,26,1.0
